ts_hour,stationcode,name,arrdt,lat,lon,bikes_mean,bikes_median,docks_mean,roll_med,roll_iqr,anomaly_score,is_anomaly,is_blocked_now,blocked_run_len,is_blocked_3h
2025-08-24 13:00:00+00:00,42003,Place de l'Insurrection d'Août 1944,Ivry-sur-Seine,48.81477852751594,2.398074567317963,12.0,12.0,18.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42004,Westermeyer - Paul Vaillant-Couturier,Ivry-sur-Seine,48.81911618157877,2.3966637253761296,25.0,25.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42010,Mairie d'Ivry-sur-Seine,Ivry-sur-Seine,48.81057120969284,2.384282648563385,31.0,31.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42011,Quai Marcel Boyer - Victor Hugo,Ivry-sur-Seine,48.822556366667,2.3920395970345,13.0,13.0,14.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42014,Place Marcel Cachin,Ivry-sur-Seine,48.81411442356866,2.39090770483017,19.0,19.0,13.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42015,Place Jean Ferrat,Ivry-sur-Seine,48.8184945213025,2.3744174838066106,4.0,4.0,21.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42016,Pierre et Marie Curie - Maurice Thorez,Ivry-sur-Seine,48.81580226360801,2.376804985105991,4.0,4.0,23.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42018,Amédée Huon - Fort d'Ivry,Ivry-sur-Seine,48.80513137689999,2.388489693403244,8.0,8.0,23.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42019,Lampes,Ivry-sur-Seine,48.81152481985875,2.4017931148409843,39.0,39.0,4.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42021,Raspail - Manufacture des Oeillets,Ivry-sur-Seine,48.8094458,2.3903009,14.0,14.0,18.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42022,Gare RER - Maurice Grandcoing,Ivry-sur-Seine,48.813881,2.392429,28.0,28.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42024,Danielle Casanova - Ledru-Rollin,Ivry-sur-Seine,48.815783497876815,2.383259721100331,17.0,17.0,11.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42026,Barbès - Monique Maunoury,Ivry-sur-Seine,48.81552718820216,2.3687169334905405,3.0,3.0,37.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42027,Verdun - Pierre et Marie Curie,Ivry-sur-Seine,48.812822398263286,2.370710670948029,3.0,3.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42028,Verdun - Carnot,Ivry-sur-Seine,48.80843937606495,2.373795211315155,6.0,6.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42029,Stalingrad - Germaine Tailleferre,Ivry-sur-Seine,48.80257200481316,2.3786691203713417,12.0,12.0,16.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42030,Stéphanie Bouvard - Gambetta,Ivry-sur-Seine,48.814548138856,2.4024386957288,10.0,10.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42205,Place Aristide Briand,Charenton-le-Pont,48.82189236575831,2.413003742694855,5.0,5.0,29.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42208,Place des Marseillais,Charenton-le-Pont,48.826605522232,2.4059119927899,5.0,5.0,27.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42209,Place de l'Europe - Quai de Bercy,Charenton-le-Pont,48.82529858840266,2.394567914307117,1.0,1.0,16.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42210,Victor Hugo - Paul Eluard,Charenton-le-Pont,48.819602554907,2.4114319673051,12.0,12.0,20.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42211,Séminaire de Conflans - Liberté,Charenton-le-Pont,48.823194,2.404179,3.0,3.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42301,Gare Arcueil - Cachan,Arcueil,48.799824,2.328171,16.0,16.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42302,Aristide Briand - Gare de Bagneux,Cachan,48.79387269664978,2.321148812770844,8.0,8.0,13.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42303,Place Eustache Deschamps,Cachan,48.793855,2.336637,9.0,9.0,11.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42304,Marc Sangnier - Division Leclerc,Cachan,48.78599652305309,2.329955510795116,6.0,6.0,15.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42305,Vanne - Saussaies,Cachan,48.786404,2.338848,13.0,13.0,6.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42501,Raspail - Albert Schweitzer,Gentilly,48.81031545,2.34395871,18.0,18.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42503,Vladimir Ilitch Lénine - Andrée Chedid,Gentilly,48.813240124373,2.3319716067039,1.0,1.0,30.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42504,Gare RER de Gentilly,Gentilly,48.814280450380224,2.341034710407257,4.0,4.0,26.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42505,Charles Frérot - Albert Guilpin,Gentilly,48.8155839183714,2.3505029082298283,17.0,17.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42701,Charles Gide - Fort de Bicêtre,Le Kremlin-Bicêtre,48.8071937956922,2.353984415531159,10.0,10.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42703,Fontainebleau - Edmond Michelet,Le Kremlin-Bicêtre,48.80956436844049,2.3626908659935,3.0,3.0,42.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42704,Mairie du Kremlin-Bicêtre,Le Kremlin-Bicêtre,48.81191981537702,2.3570189997553825,4.0,4.0,21.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42706,Roger Salengro - Fontainebleau,Le Kremlin-Bicêtre,48.814548697325,2.3611663654447,3.0,3.0,21.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,42707,Place Jean-Baptiste Clément,Le Kremlin-Bicêtre,48.81240466867336,2.361709177494049,2.0,2.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43001,Paris - Laitières,Vincennes,48.846302741513,2.4207553267479,5.0,5.0,17.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43002,Lagny - Victor Basch,Vincennes,48.84884147189881,2.426325418925233,3.0,3.0,23.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43003,Hôpital Bégin,Vincennes,48.84571672113,2.4272462725639,11.0,11.0,15.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43004,Montreuil - République,Vincennes,48.85026349463687,2.4345204234123234,5.0,5.0,20.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43005,Gare RER de Vincennes,Vincennes,48.847563015126106,2.433383166790009,13.0,13.0,38.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43006,Vignerons - Minimes,Vincennes,48.841486,2.430793,11.0,11.0,18.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43007,Hôtel de Ville de Vincennes,Vincennes,48.84827609706963,2.439895570278168,5.0,5.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43008,Fontenay - Libération,Vincennes,48.847803063647,2.4451419711113,3.0,3.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43009,Place Jean-Spire-Lemaître,Vincennes,48.8468428626593,2.452062070369721,11.0,11.0,39.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43010,La Jarry - Place Diderot,Vincennes,48.849726940367,2.4520137906075,0.0,0.0,25.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43402,Place de Verdun,Joinville-le-Pont,48.8202823,2.473775,31.0,31.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,43403,Gare RER - Canadiens,Joinville-le-Pont,48.819659244971,2.4644082766769,14.0,14.0,26.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44001,Quai Jules Guesde - Saint-Simon,Vitry-sur-Seine,48.80391487219,2.4089661620274,25.0,25.0,5.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44002,Paul Vaillant-Couturier - Gare RER,Vitry-sur-Seine,48.80108159069614,2.402097210288048,23.0,23.0,3.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44003,Gabriel Péri - Danielle Casanova,Vitry-sur-Seine,48.790114,2.4025777,17.0,17.0,3.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44004,Place de l'Eglise - Vitry-sur-Seine,Vitry-sur-Seine,48.791922819921815,2.395057752728462,21.0,21.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44005,Place Saint-Just,Vitry-sur-Seine,48.790379518724265,2.3895226791501045,13.0,13.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44006,Concorde - Stalingrad,Vitry-sur-Seine,48.7985844,2.3821302,26.0,26.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44007,Camille Groult - Guy Môquet,Vitry-sur-Seine,48.787482746521306,2.397672571241856,16.0,16.0,6.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44008,Youri Gagarine - Commune de Paris,Vitry-sur-Seine,48.782427463041,2.3939734697342,22.0,22.0,11.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44010,8 Mai 1945 - 10 Juillet 1940,Vitry-sur-Seine,48.784567029674,2.3979035764933,20.0,20.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44011,Lebrun - Colonel Fabien,Vitry-sur-Seine,48.78266870733145,2.381317801773548,8.0,8.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44012,Génie - Mozart,Vitry-sur-Seine,48.7949023812189,2.373418360948562,1.0,1.0,18.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44013,Edouard Tremblay - Julian Grimaux,Vitry-sur-Seine,48.781383825117,2.3723508417606,1.0,1.0,29.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44014,Camille Risch - Paul Armangot,Vitry-sur-Seine,48.774703,2.373685,13.0,13.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44015,Rouget de L'isle - Watteau,Vitry-sur-Seine,48.778192750803,2.3963020229163,18.0,18.0,2.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44016,Balzac - Olympes de Gouges,Vitry-sur-Seine,48.778503324868,2.4006786569953,16.0,16.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44017,Jules Guesde - Pont du Port à l'Anglais,Vitry-sur-Seine,48.79628807093802,2.417212128639221,22.0,22.0,6.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44018,Place des Ardoines,Vitry-sur-Seine,48.782903985673,2.406949982641,0.0,0.0,0.0,,,,False,True,1,False
2025-08-24 13:00:00+00:00,44101,Place Mongolfier,Saint-Maurice,48.815160030060376,2.459287941455841,29.0,29.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44102,Verdun - Adrien Damalix,Saint-Maurice,48.8222334178559,2.4215328320860863,2.0,2.0,24.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,44103,Pont De Charenton,Saint-Maurice,48.8179685,2.4199531,8.0,8.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45001,Hôtel de Ville de Champigny sur Marne,Champigny-sur-Marne,48.813810628405,2.5096759200096,10.0,10.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45002,Roger Salengro - Général de Gaulle,Champigny-sur-Marne,48.82002901037696,2.4846760556101803,16.0,16.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45003,11 Novembre 1918 - 8 Mai 1945,Champigny-sur-Marne,48.80889533774377,2.5382421165704727,12.0,12.0,25.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45004,République - Louis Loucheur,Champigny-sur-Marne,48.823549261189,2.5101865455508,28.0,28.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45005,Stalingrad - Général de Gaulle,Champigny-sur-Marne,48.823450589614,2.4965062363218,18.0,18.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,45504,Stade - Chevilly,Chevilly-Larue,48.762769890152,2.3378724861293,0.0,0.0,1.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,46001,Place Paul Eluard,Choisy-le-Roi,48.7672039733195,2.4144977331161503,17.0,17.0,2.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,46002,Rouget de Lisle,Choisy-le-Roi,48.76461548339525,2.4071189761161804,24.0,24.0,11.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,47001,Place de la Gare,Maisons-Alfort,48.80253358011283,2.4275037646293645,31.0,31.0,15.0,,,,False,False,0,False
